OTU_ID	cardio_health_status	k__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae	k__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Marinilabiaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae]	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae]	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae]	k__Bacteria;p__Bacteroidetes;c__Cytophagia;o__Cytophagales;f__Cyclobacteriaceae	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae]	k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;unclassified	k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;unclassified	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Thermoactinomycetaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Thermicanaceae]	k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae	k__Bacteria;p__Firmicutes;c__Bacilli;o__Turicibacterales;f__Turicibacteraceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Christensenellaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Veillonellaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Mogibacteriaceae]	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__[Tissierellaceae]	k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae	k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Succinivibrionaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae	k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae	k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae	k__Bacteria;p__Tenericutes;c__Mollicutes;o__RF39;unclassified	k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae
MI_369_H	Abnormal	0.0004674457	0	0.0004674457	0.0008681135	0.0062771285	0.0024040067	0	0.0001335559	0.878263773	0.0014691152	0.0002671119	0.0003338898	0.000066778	0	0	0	0	0	0	0	0	0	0.0002003339	0	0	0	0	0.0020701169	0	0.0010684474	0.0034056761	0	0.0197662771	0	0.000066778	0.0170283806	0.0008681135	0.000066778	0.0001335559	0.0004674457	0.000066778	0.0001335559	0.0002003339	0	0	0	0	0.0074123539	0.0001335559	0	0	0	0.0007345576	0.0551585977
MI_370_H	Abnormal	0.0454948503	0.000409249	0.0012277471	0.0098219767	0.0335584203	0.004774572	0	0.0012277471	0.1224336676	0.000409249	0.0032057841	0.0002046245	0.0005456654	0.0330809631	0	0	0.0090716868	0.0010913307	0	6.82081713389264E-05	0.0004774572	0.0042289066	0.0003410409	0.0042289066	0.0002728327	0.0008184981	0	0.0012277471	0.0002046245	0.0047063638	0.0165745856	0.000409249	0.09474115	0	0.0020462451	0.2078985062	0.0162335448	0.0021826615	0.0002728327	0.0316485915	0.0003410409	0.0009549144	0	0.0002046245	6.82081713389264E-05	0.0002046245	0.0094127276	0.263147125	0.0003410409	0	0	0.0002046245	0.0699815838	0
MI_371_H	Abnormal	0.0927933456	0	6.81802686302584E-05	0.0103634008	0.0261130429	0.0206586214	0	0.0070225677	0.0023863094	0.0100906798	0.0001363605	0.0025908502	0	0.0042953569	0	0	0.0033408332	0.0002045408	0	0.0018408673	0.0051817004	0.0012272448	0.0002045408	0	0.0013636054	0	6.81802686302584E-05	0.001772687	0	0.0026590305	0.0198404582	0.001772687	0.079430013	0.0004772619	0.0014999659	0.1419513193	0.0030681121	0.0028635713	0	0.0008181632	0.0004090816	0	0.000749983	0	0.0008863435	0.0058635031	0	0.0461580419	0.0002045408	0	0	0	0.0071589282	0.4924660803
MI_373_H	Healthy	0.0160991985	0.0003425361	0.0002055217	0.0104130986	0.0544632459	0.0022607385	0	0.0003425361	0.6021785298	0.0013016373	0.0041104337	0.0001370145	0.0004110434	0.003904912	0	0	0.0020552168	0.0003425361	0.0005480578	0	0	0.0078783312	0	0	0.0003425361	0.0002055217	0	0.0025347674	0	0.0106871275	0.0162362129	0.0001370145	0.068644242	0.0007535795	0.0013701446	0.1350277454	0.0249366308	0.0015756662	0	0.0064396794	0	0.0015756662	0.0004110434	0	0	0.0004795506	0	0.0122627937	0	0.0002740289	0	0.0002740289	0.0087689251	6.85072275125026E-05
MI_374_H	Abnormal	0	0	0.0002702703	0.0001351351	0.0043918919	0.0391216216	0	0.0062837838	0.0144594595	0.0137162162	0.0483783784	0	0.0001351351	0	0	0	0	0.0002702703	0	0	0	0	0	0.0002702703	0	0	0	0.0026351351	0	0	0.035	0	0.1131756757	0	0.0006756757	0.4081756757	0.1614864865	0.0008108108	0.0002702703	0.0007432432	0	0.0010135135	0.000472973	0	0	0.0003378378	0	0.1111486486	0.0003378378	0.0003378378	0	0	0.0081081081	0.0278378378
MI_375_H	Abnormal	0.1488074782	0.0003436662	0.0002061997	0.0105849199	0.0467386075	0.0313423603	0	0.0028867963	0.0045363943	0.0025431301	0	0.0107223864	0.0014433982	0.0068733246	0	0	0.0001374665	0.0004811327	0	0.0053611932	0.0017183312	0.0024056636	0	0	0.0006873325	0	0	0.0006873325	0	0.0035053956	0.0142965152	0.000824799	0.0219259056	0	0.0017870644	0.064196852	0.0090727885	0.0003436662	0	0.0062547254	6.87332462712214E-05	0.0002061997	0.0002061997	0	0.0002061997	0.0388342841	0.0061859922	0.193965221	0	0	0	0.0073544574	0.0003436662	0.3519142209
MI_376_H	Healthy	0	6.77598590594931E-05	0	0.0465510232	0.221642499	0.0054885486	0	0.0012196775	0.0385553598	0.0039300718	0	0.0109770972	0.0016262366	6.77598590594931E-05	0	0	0.0048787099	6.77598590594931E-05	0	0.0070470253	0	0.0005420789	0	0	6.77598590594931E-05	0	0	0.0002032796	0	0.0027781542	0.0620680309	0	0.0441794281	0	0.0035235127	0.1595067082	0.0050819894	0.00481095	0	0.0269684239	0	0.0006775986	0.0001355197	0	6.77598590594931E-05	0.0002032796	0	0.0012874373	0	0	0	0	0.023580431	0.3221981298
MI_377_H	Healthy	0.0426944972	0.000067769	0.0002033071	0.0098942803	0.0162645703	0.0072512876	0	0.0014231499	0.1698969911	0.0006099214	0	0.0012876118	0.0005421523	0.0116562754	0	0	0.0006776904	0.0006776904	0.000067769	0	0.0003388452	0.0006099214	0.000067769	0	0.0002033071	0	0	0.0073190567	0.0007454595	0.0011520737	0.0517755489	0	0.1510571971	0	0.0117240445	0.3421658986	0.0753591759	0.0003388452	0.0003388452	0.0045405259	0.0001355381	0.0021686094	0	0.0002033071	0	0.0006099214	0	0.0239902413	0.0017619951	0	0	0	0.0562483058	0.0039306045
MI_382_H	Abnormal	0	0	0	0.0015488215	0.0315151515	0.0004040404	0	0.0002020202	0.0244444444	0.0002693603	0.0004040404	0.0002020202	0.0002693603	0.0005387205	0	6.73400673400673E-05	0.0002020202	0.0047811448	0	0	0	0.0088888889	0.0002020202	0	0	0	0	6.73400673400673E-05	0	0.0148148148	0.0863299663	0	0.0482828283	6.73400673400673E-05	0.0010774411	0.2880808081	0.0016835017	0.0007407407	0	0.3123232323	0	0.0004040404	0	0.0001346801	0	0.0032996633	0.0088888889	0.1354208754	0	0.0006734007	0	0	0.0222895623	0.0014814815
MI_383_H	Healthy	0.0957334645	0.0002811555	0	0	0.0022492444	0.0449848879	0	0.0025303999	0.0250228439	0.0031629999	0	0	7.02888873269136E-05	7.02888873269136E-05	0	0	0.0002108667	0	0	0	0.0031629999	0.0164475996	0.0001405778	0	0	0	7.02888873269136E-05	0.0019680888	0	0.004990511	0.0121599775	0.0005623111	0.0984044423	0	0.0012652	0.2608420609	0.2331482393	0.0003514444	0	0.0007028889	0.0009137555	0.0008434666	0.0006326	0	0	0.008083222	0	0.0371828214	0	0	0	0.0007028889	0.0017572222	0.1413509524
MI_384_H	Abnormal	0.0002672546	0	0	0.0006681366	0.0033406828	0.0004008819	0	0.000200441	0.7177791141	0	0	0	0	0	0	0	6.68136567114318E-05	0.0057459745	0	0	0	0	0	0	0.0003340683	0	0	6.68136567114318E-05	0	6.68136567114318E-05	0.0006013229	0	0.002138037	0	0	0.0231175252	0.0026057326	0	0	0.0013362731	0	0.0001336273	0	0	0	0.0002672546	0.0002672546	0.0001336273	0	0	0	0	0.0003340683	0.2401282822
MI_385_H	Abnormal	0.0014793894	0	0	0.0032950037	0.0082711317	0.0005379598	0	0.0002017349	0.3843050232	0	0.0002017349	0	0	0.0112299106	0	0	0	0.000067245	0	0	0.000067245	0	0	0	0	0	0.0007396947	0.0035639836	0	0	0.0014793894	0	0.0073969471	0	0	0.0224598211	0.0406832089	0.0006052048	0	0.0034294936	0.0011431645	0.0020173492	0.0012104095	0.0002689799	0.000067245	0.0012104095	0.0006724497	0.4968731087	0.0006052048	0	0.0039674534	0.0001344899	0.0006052048	0.0012104095
MI_386_H	Abnormal	0	0.0004698302	0.0002013558	0.0027518625	0.0083227062	0.0145647359	0	0.0016108464	0.0072488086	0.0044298275	0.0029532183	0	0.001006779	0.0026847439	0	0	0.0006040674	0.000671186	0	0	0	0.0001342372	0.0002013558	0.0002013558	0.0001342372	0	0	0.0028189811	0	6.7118598563662E-05	0.0069132157	0	0.0429559031	0	0.0138935499	0.2692126988	0.001342372	0.0008725418	0	0.0004027116	0	0.0009396604	0.0007383046	0	0	0.0010738976	0.0026176253	0.0218806631	0	0.000335593	0	0	0.0024833881	0.5832606215
MI_389_H	Abnormal	0.0028123744	0	0	0.0010713807	0.0089058524	0.0001339226	6.69612963706977E-05	0	0.8939333065	0.0002008839	0.0117851882	0	0.0002678452	0.0006026517	0	0	0.000669613	0.0012053033	0	0.0004017678	0	0.0005356904	0	0	0.0002678452	0	0	0.000669613	0	0.0022766841	0.0063613232	0.0002008839	0.0107138074	0	0.0010044194	0.0340163386	0.0035489487	0.0002008839	6.69612963706977E-05	0.0004017678	0	0.0003348065	0.0005356904	0	0	0.0010044194	0	0.0046203294	0.0026784519	0	0	0	0.0022097228	0.0062943619
MI_390_H	Healthy	0.0845350913	0.0004807032	0.0002746875	0.0484823513	0.0170306277	0.0753330586	0	0.0075539074	0.0052190633	0.0234857849	6.86718857299822E-05	0.0063864854	0.0031589067	0	0	0	0	0.0015794534	0	0	0.0059744541	0.0004807032	6.86718857299822E-05	0.000618047	0.0002746875	0.0003433594	0	0.0056997665	0	0.005425079	0.0271253949	0.0010987502	0.1212058783	0.0004807032	0	0.1008103283	0.0032275786	0.0026782035	0.0027468754	0.000618047	0	0.0013047658	0.0037082818	0	0.0012360939	0.0339239116	0	0.1039005631	0.0007553907	0.0003433594	0	0.0014421096	0.0070732042	0.293846999
MI_392_H	Healthy	0.0193631963	0.0002045408	0.0003409013	0.0009545238	0.0014999659	0.0019772278	0	0.0004090816	0.4512170178	0.0093406968	0.0173859685	0	0.0040226358	0.049226154	0	0	0.0215449649	0.0002727211	0	0.0002045408	6.81802686302584E-05	0.0034771937	0	0	0	0	0	0.0001363605	0	0.005318061	0.0062044044	0.0002045408	0.0741801323	0	0.0065453058	0.1226563033	0.1404513534	0.0008863435	6.81802686302584E-05	0.0002045408	0	0.0004090816	0.0001363605	0	0.0001363605	0.0269993864	0.001772687	0.0040226358	0.0010908843	0	0	0	0.0270675666	0
MI_393_H	Abnormal	0	0	0.000269179	0.0004037685	0.0065275908	0.0002018843	0	0.0003364738	0.2901749664	0.0010094213	0.0092193809	0.0004710633	0.0014804845	0.0229475101	0	0	0.0010094213	0.0042395693	0.0002018843	0.0001345895	0	0.000538358	0	0.0004710633	0	6.72947510094213E-05	0	0.001615074	0	0.001345895	0.3030955585	0	0.0401749664	0	0	0.251615074	0.0050471063	0.0038358008	0	0.0016823688	0	0.0004710633	6.72947510094213E-05	0	0.0002018843	0.0001345895	0.0003364738	0.0472409152	0.0008748318	0.0004710633	0	0	0.0001345895	0.0019515478
MI_394_H	Abnormal	0.0048192771	0.0001338688	0	0.0005354752	0.0042168675	0.0002677376	0	0	0.0039491299	0	0	0.0004016064	0.0001338688	0.0001338688	0	0	0.0001338688	0	0	0.0090361446	0	0	0.0009370817	0	0.0001338688	0.0004685408	0	0.0013386881	0.0001338688	0.0002677376	0.0163319946	0	0.0199464525	0	0.0016064257	0.0196787149	0.0050870147	0.0004016064	0	0.0008032129	0	0.0011378849	0.0016064257	0	0.0002008032	0.000334672	0	0.8949799197	0	0	0	0	0.0046854083	0.0061579652
MI_396_H	Healthy	0.000541932	0	0.000812898	0.0002032245	0.0069773743	0.0626608861	0	0.0040644899	0.0461997019	0.0392223276	0	0	0.0040644899	0.0467416339	0	0	0	0	0	0	0	0	6.77414984419455E-05	0.0002032245	0.000948381	0.000541932	0	0.0012870885	0	0	0.0023709524	0	0.2114889581	6.77414984419455E-05	6.77414984419455E-05	0.1028993361	0.065912478	0.0007451565	0	0.0027774014	0.0004741905	0.0010161225	0.0010161225	0	0	0	0	0.1474055006	0	0	0	0.000677415	0	0.2485435578
MI_397_H	Abnormal	0.0010133081	6.75538742146862E-05	0	0.0004728771	0.0075660339	0.0004053232	0	0	0.5916368304	0.0004053232	0.0018239546	0.0001351077	0.0025670472	0.001080862	0	0	0.017699115	0.0004728771	0	0.0012835236	0	0	0	0.0008106465	0.000540431	0	0	0.0014186314	0	0.0059447409	0.0980882254	0	0.0536377761	0	0.0058771871	0.0927514693	0.0017564007	0.0010133081	0	0.0018915085	0	0.0001351077	0	0.0003377694	6.75538742146862E-05	0.0012159697	0	0.0721475377	0.0047963251	0.0012159697	0	0.0004053232	0.0269539958	0.0023643856
MI_399_H	Abnormal	0.0016434979	0.0013695816	0.0004793536	0.0007532699	0.0175306444	0.0112305691	0	0.0015065398	0.0236937616	0.0019858933	0	0	0.0025337259	0.0196534959	0	0	0	0.0009587071	0	0	0	0	0.0009587071	0.0001369582	0.0474560022	0	0.0028761213	0.0144490858	0	0.0227350544	0.0280764227	0.0006847908	0.3536944463	0	0.022392659	0.2532356365	0.0276655482	0.0091761967	0.0013695816	0.0078066151	0.0009587071	0.0063685544	0.0006847908	0.0001369582	0.0013695816	0.0056152845	0	0.0716975964	0.000821749	0.000821749	0	0.0016434979	0.0270492365	0.0067794289
MI_400_H	Abnormal	0	0.0002021836	0	0.0022914139	0.0018870468	0.0137484836	0.0002695781	0.0006065507	0.0018196522	0.0057285348	0	0.0018196522	0.0004043672	0.0001347891	0	0	0	0.0002021836	0	0	0.0001347891	0	0.0003369726	6.73945275643618E-05	0.0003369726	0	0	0.002560992	0	0.0002695781	0.0067394528	0	0.0299231702	0	0.0006065507	0.1112009705	0.0045154333	6.73945275643618E-05	0.0002695781	0.001280496	0.0008761289	6.73945275643618E-05	0.0004043672	0	6.73945275643618E-05	0.0018870468	0	0.0039088826	0.0003369726	0.0007413398	0	0	0.0004717617	0.8038145303
MI_403_H	Abnormal	0.0005406867	0.0001351717	0.0002027575	0.1409164639	0.030143282	0.0141930251	0	0.0078399567	0.0101378751	0.0010813733	0.000405515	6.75858340091917E-05	0.00243309	0	0	0	0	0.0010137875	6.75858340091917E-05	0	0	0	0.0002703433	6.75858340091917E-05	0.0012841308	0	0	0.0016896459	0	0.0010813733	0.0005406867	0	0.0350770479	0	0.0052716951	0.0562989997	0.0095971884	0.0009462017	6.75858340091917E-05	0	0	0.0004731008	0.0002027575	0	0	0.0002027575	0	0.1111786969	0	6.75858340091917E-05	0	0	0.0679237632	0.4985806975
MI_404_H	Healthy	0.2726392252	0.0031822899	0.0011068834	0.0143203044	0.1769629886	0.0134209616	0	0.0003459011	0.0276720858	0.0006918021	6.91802144586648E-05	0.0002075406	0.0002767209	0	0	0	0	0.0020062262	0	0.0145970253	0	0.0145970253	0.0013836043	0.0040124524	0.0011068834	0.0047042546	0	0.019024559	6.91802144586648E-05	0.0044275337	0.0372189554	0.0003459011	0.0828778969	0.0229678312	0	0.1373919059	0.017433414	0.0046350744	0.0278796264	0.0007609824	0.0004150813	0.0050501557	0.0038049118	0	0	0	0.0041508129	0.0120373573	0.0014527845	0.0017295054	0	0	0	0.0630231754
MI_405_H	Healthy	0.0512007555	0	0	0.0194279547	0.003440367	0.0132218025	0	0.0014166217	0.0046546141	0.0029007016	0.0001349164	0.0021586616	0	0.0315704263	0	0	0	0	0	0	0.0045196978	0	0	0	0.0054641123	0.0001349164	0	0.0012817053	0	0.0039125742	0.0051942795	0.0002698327	0.0194954128	0	6.74581759309228E-05	0.1433486239	0.1010523475	0.0005396654	0	0.0002698327	0.0004047491	0.0007420399	0.0006745818	0	6.74581759309228E-05	0.0013491635	0	0.0953858608	0.001146789	0.0006745818	0	0	0.0042498651	0.4796276309
MI_406_H	Healthy	0	0.0004009891	0.0006014837	0.0046113747	0.0090890864	0.0012029673	0	0.0002004946	0.8099311635	0.0011361358	0	0	0.0003341576	0.0002673261	0	0	0.0014702934	0.000133663	0	0	0	0	0	0	0.000133663	0	0	0.0018712825	0	0	0.0102252222	0	0.0135667981	0	0.003742565	0.0461137472	0.0032747444	0.0018712825	0.000133663	0.0082871082	0.0002004946	0.0003341576	0.0006683152	0	0	6.6831517743768E-05	0	0.009556907	0	0	0	0	0.0027400922	0.0678339905
MI_408_H	Healthy	0.1638643881	0.0004823594	0	0.1285832415	0.2098952591	0.0135060639	0	0.0024807056	0.0332828004	0.0005512679	0.0024117971	0.0006201764	0.0004134509	0.0087513782	0	0	0.0079244763	0	0	0.0086135612	0	0.0016538037	0	0.0004134509	0.0036521499	0.0004134509	0	0.0152976847	0	0.0084757442	0.1578693495	0	0.0478224917	0	0.0003445424	0.0718715546	0.0156422271	0.0015159868	0.0006201764	0.0117144432	0	0.0011025358	0.000275634	0	0	0.0010336273	0.0016538037	0.0474090408	0.0003445424	0	0	0	0.0285281147	0.0009647189
MI_411_H	Abnormal	6.8073519400953E-05	0.0004765146	0	0.0031994554	0.0279782165	0.0093941457	0	0.0005445882	0.0561606535	0.003539823	0	0.0066031314	0.0007488087	6.8073519400953E-05	0	0	0	0.0094622192	0	0	0.0004765146	0	0	0.0002722941	0.0023825732	0	0	0.0179714091	0.000136147	0.0027910143	0.0125936011	0.0007488087	0.1709326072	0	0.031449966	0.180599047	0.0188563649	0.0023144997	0	0.0185840708	0.0009530293	0.0032675289	0.0006807352	0	0.000136147	0.0100068074	0	0.0931245745	0.0004765146	0.0019741321	0	0	0.0110279101	0.3
MI_412_H	Abnormal	0	0.0001350074	0.0004050223	0.0011475631	0.0031051708	0.0083029567	0	0.0016875928	0.0670311867	0.0081679492	0	0.0021601188	0.0004050223	0	0	0	0	6.75037127041987E-05	0	6.75037127041987E-05	0.0008100446	0.0005400297	0.0004050223	0.0001350074	6.75037127041987E-05	0	0	0.0021601188	0	0.0036452005	0.0060753341	0	0.0867422708	0	0.0027001485	0.2150668287	0.0176859727	0.0006075334	0.0012150668	0.0018226002	0.0004050223	0.0011475631	0.0008775483	0	6.75037127041987E-05	0.0002700149	0	0.1142162819	0	0.0010125557	0	0.0001350074	0.0095855272	0.4399216957
MI_413_H	Healthy	0.0299142367	6.86106346483705E-05	0.0009605489	0.0793825043	0.0349914237	0.0485077187	0.0151629503	0.001509434	0.002813036	0.0126243568	0	0.0002058319	0.0005488851	0.0045283019	0	0	0	0.005626072	0	0.0009605489	0.0008233276	0	0.0002058319	0.0024013722	0.0006861063	0.0004116638	0.0001372213	0.0036363636	0	0.0271012007	0.0081646655	0.0013722127	0.103464837	0	0.0087821612	0.3744082333	0.063670669	0.0004116638	0	0.0022641509	0.0027444254	0.0034305317	0.0080274443	0	0.0006861063	0.0055574614	0	0.0534476844	0.0017152659	0.0023327616	0	0.0012349914	0.0032933105	0.0817838765
MI_414_H	Abnormal	0.0006090958	0.0001353546	0	0	0.0122495939	0.0114374662	0	0.0031808338	0.0236193828	0.0012181917	0	0.0009474824	6.76773145641581E-05	0.0010151597	0	0	0.02646183	0.0002030319	0	0.0059556037	0	0.0001353546	6.76773145641581E-05	0	0	0	0	0.0016919329	0	0.0024363833	0.0085950189	0.0002707093	0.0656469951	6.76773145641581E-05	0.0030454792	0.2238765566	0.0051434759	0.0006767731	0	0.0005414185	0	0.0019626421	0.0004060639	0.0002707093	0.0001353546	0.0017596102	0	0.0246345425	6.76773145641581E-05	0	0	6.76773145641581E-05	0.0269355712	0.5444639957
MI_419_H	Abnormal	0.0134177905	0.0002043318	0.0006129955	0.0081732734	0.0308541071	0.0011578804	0	0.0004086637	0.2435635472	0.0004086637	0.0177768696	0	0.0016346547	0.0412750306	0	0	0.0393679335	0.0002724424	0	0.0008173273	0	0.0015665441	0.0004086637	0.0002724424	0	0	0	0.0042228579	0	0.0083094946	0.068042501	0	0.136085002	0.0025882032	0	0.171161967	0.0017027653	0.0027244245	0	0.0513554012	0	0.0009535486	0.002111429	6.81106116332925E-05	0	0	0.0007492167	0.1231439858	0.0018389865	0	0	0	0.0187985288	0.0039504155
MI_420_H	Abnormal	0.011663067	0.0027357811	0.0064794816	0.0076313895	0.0269978402	0.1094312455	0	0.0049676026	0.0115190785	0.0141828654	0	0.0054715623	0.0010799136	0.0123830094	0	0	0.0777537797	0.0309575234	0	0	0.0262778978	0	0.0019438445	0.0017278618	0.0008639309	0.0089992801	0.0020158387	0.1054715623	0.0005759539	0.0089992801	0.0613390929	0.0005039597	0.1462922966	0	0	0.2270698344	0.0107271418	0.0060475162	0.0014398848	0.0082073434	0.0030237581	0.0068394528	0.0078473722	0	0	0.0033837293	0	0.0301655868	0.0010799136	0.0016558675	0	0	0.0038156947	0.0004319654
MI_421_H	Healthy	0.064786071	0	6.74854906195168E-05	0.0045890134	0.0127547577	0.0021595357	0	0.000269942	0.4786070995	0.000134971	0	0.0010122824	0.000134971	0.0042515859	0	0	0.0008773114	0.0005398839	0	0.0002024565	6.74854906195168E-05	0	0	0	0.0269941962	6.74854906195168E-05	0	0.0005398839	0	0.003576731	0.007288433	6.74854906195168E-05	0.0367795924	0	0.0017546228	0.1333513295	0.093804832	0.0005398839	0.0003374275	0	0	0.0002024565	0.000269942	0	0.0002024565	0.0010797678	0	0.0066135781	0.000134971	0	0	0	0.0224051829	0.09353489
MI_423_H	Healthy	0.0875509218	6.90464682731478E-05	0.0003452323	0.004418974	0.0147068977	0.0068356004	0	0.0015190223	0.055444314	0.0649036802	0.0180211282	0	0.0001380929	0.1027411448	0	0	0.0035213699	0.0007595112	0	0.0099426914	0	0.018435407	0	0	0	0	0	0.0008976041	0	0.0419112062	0.075053511	0	0.0782296486	0	0.0003452323	0.1967824346	0.0540633847	0.0018642546	0.0001380929	0.020782987	0.0006904647	0.0006904647	0.0004833253	0	0.002071394	0.0091141338	0.0017261617	0.0644894014	0.0001380929	0.0003452323	0	0	0.0531657806	0.007664158
MI_424_H	Abnormal	0.1150282322	0.000217171	7.23903286520921E-05	0.0116548429	0.0332995512	0.0047777617	0	7.23903286520921E-05	0.0159258723	0.0007962936	0.0017373679	0.0002895613	0.0013030259	0.0035471261	0	0	0.0092659621	0.0002895613	0	0.0063703489	7.23903286520921E-05	0.004850152	0.000434342	0.000651513	0.0039090777	0.000651513	0.0010858549	0.0016649776	0	0.0067323006	0.0767337484	0	0.1929926162	0	0.0113652816	0.1916895903	0.0890401042	0.0086868394	0.0001447807	0.0117996236	7.23903286520921E-05	0.0010858549	0.0010858549	0	0	0.0005791226	0.0015925872	0.0399594614	0	0.0001447807	0	0.0001447807	0.1232807297	0.0249022731
MI_427_H	Abnormal	0	0	0.0002118943	0.0211894335	0.0091820879	0.1325752225	0	0.001271366	0.0040259924	0.0096058765	0	0.0028252578	0.0040966238	0	0	0	0	0.0024014691	0	0.002542732	0.0002118943	0.0004237887	0.0002118943	7.06314451193671E-05	0.0003531572	7.06314451193671E-05	0.0002825258	0.0032490465	0	0.0052973584	0.06695861	0	0.2205820031	0	0.0038847295	0.198827518	0.1113151575	0.0007063145	7.06314451193671E-05	0.002542732	0.0023308377	0.0033196779	0.002542732	0	7.06314451193671E-05	0.0004944201	0	0.0759994349	0.0003531572	0.0009182088	0	7.06314451193671E-05	0.007133776	0.1017799124
